Window,Label,Max_Acc,Mean_Acc,Std_Acc,Max_Gyro,Mean_Gyro,Std_Gyro,Rep_Count,Smoothness
4158,2,0.644678,0.306408,0.121989,1.7149,0.744331,0.31175,5,0.0515411
4159,2,0.642155,0.293742,0.122878,1.7149,0.804002,0.318557,5,0.0509162
4160,3,1.22521,0.411553,0.232305,1.99122,0.774878,0.315879,4,0.0953831
4161,3,1.22521,0.404552,0.229741,1.99122,0.675151,0.267359,4,0.0964031
4162,3,1.11481,0.404304,0.221902,2.00118,0.916246,0.486602,4,0.0906956
4163,3,1.11481,0.378131,0.218413,2.00118,0.992535,0.470964,4,0.0897991
4164,3,1.1365,0.379656,0.223452,1.52194,0.772487,0.286372,4,0.0968696
4165,3,1.1365,0.407154,0.219197,1.5952,0.722265,0.30683,4,0.098975
4166,3,1.16007,0.439923,0.229984,1.5952,0.692028,0.294492,4,0.10041
4167,3,1.16007,0.440381,0.243056,1.54275,0.727192,0.262162,5,0.109946
4168,2,0.904032,0.321292,0.137325,1.65038,0.875138,0.329818,4,0.0672601
4169,2,0.67978,0.312102,0.131164,1.54887,0.712336,0.277508,5,0.0529198
4170,2,0.589621,0.298885,0.11992,1.54887,0.815126,0.307735,5,0.0455095
4171,2,0.610617,0.299551,0.125075,1.35425,0.794266,0.328981,6,0.0455078
4172,2,0.720824,0.331267,0.136144,1.40641,0.732613,0.294097,4,0.0590853
4173,2,0.720824,0.347753,0.137462,1.70243,0.88631,0.332175,3,0.0624741
4174,2,0.685161,0.340508,0.135444,1.84913,0.911894,0.373294,6,0.0554071
4175,2,0.582027,0.331639,0.132858,1.84913,0.816066,0.357741,7,0.0517676
4176,5,0.233845,0.119811,0.0475452,1.02745,0.471138,0.20051,3,0.0126665
4177,5,0.153469,0.0644021,0.035255,1.02745,0.263549,0.185153,2,0.00783052
4178,5,0.123504,0.040266,0.0256941,0.373214,0.147362,0.0879092,2,0.00688779
4179,5,0.126858,0.0484841,0.0292567,0.340137,0.141302,0.0811199,4,0.0133901
4180,5,0.126858,0.0474234,0.0281067,0.308044,0.125493,0.0715397,3,0.012527
4181,5,0.0968097,0.0318015,0.018784,0.303317,0.0871517,0.0625567,3,0.00639509
4182,5,0.0605778,0.0289001,0.0112931,0.201964,0.0790955,0.0427215,0,0.00440685
4183,5,0.0615984,0.0281497,0.0120687,0.219501,0.0931227,0.0485965,0,0.00519532
4184,5,0.0632744,0.0230729,0.0120469,0.219501,0.0780531,0.0440418,3,0.00454784
4185,5,0.0632744,0.0162383,0.00973842,0.133578,0.0459664,0.0293609,0,0.0028534
4186,5,0.0342232,0.0126267,0.00575085,0.116888,0.0375738,0.0218022,0,0.00276767
4187,5,0.0342232,0.0106378,0.00599948,0.116888,0.0372147,0.0212703,0,0.00289276
4188,5,0.0274329,0.00934591,0.00521991,0.0780358,0.0307742,0.0188146,0,0.00213091
4189,5,0.039885,0.0140755,0.00791205,0.111118,0.0433701,0.0248358,0,0.00327435
4190,5,0.039885,0.0202814,0.00757176,0.118578,0.0530625,0.0244398,0,0.00341054
4191,5,0.033094,0.0215924,0.00672925,0.188394,0.0569166,0.0393963,0,0.00263939
4192,5,0.0363485,0.0185685,0.00737014,0.188394,0.0526156,0.0390268,0,0.00244243
4193,5,0.0363485,0.0124889,0.00718347,0.0898235,0.0374107,0.0195883,0,0.00217291
4194,5,0.0279265,0.0112744,0.00643815,0.0957326,0.0366822,0.0189222,0,0.00206386
4195,5,0.0279265,0.0110775,0.00681884,0.0957326,0.0321816,0.0193146,0,0.00210704
4196,5,0.0204665,0.00679163,0.00367037,0.0697431,0.0213912,0.0145795,0,0.00158551
4197,5,0.0185966,0.00799655,0.00396679,0.0697431,0.0207499,0.0131219,0,0.00176522
4198,5,0.0209525,0.00928798,0.00400811,0.0624854,0.0207274,0.0122258,0,0.00190412
4199,5,0.226425,0.0701716,0.0553704,0.41521,0.19243,0.074805,1,0.00610993
4200,5,0.0669819,0.032607,0.0159198,0.2741,0.110132,0.0632418,2,0.00405108
4201,5,0.0669819,0.0275768,0.017065,0.207074,0.096301,0.0520389,2,0.00398111
4202,5,0.0640503,0.0257153,0.0128517,0.207074,0.117612,0.0497827,2,0.00391459
4203,5,0.0486513,0.0235399,0.00951881,0.203483,0.0770012,0.0473759,0,0.00284975
4204,5,0.0389335,0.022192,0.00862658,0.136964,0.0425978,0.0265821,0,0.00236561
4205,5,0.0377799,0.0171551,0.00987787,0.0780377,0.035753,0.0163692,0,0.00234441
4206,5,0.0486289,0.0186244,0.0129261,0.1143,0.0398594,0.0237441,2,0.00273739
4207,5,0.0486289,0.0209301,0.0115661,0.1143,0.0383919,0.0255182,1,0.00270253
4208,5,0.0354145,0.0129431,0.00526379,0.113767,0.0306743,0.0176041,0,0.00222458
4209,5,0.0260197,0.00885096,0.00454701,0.0508787,0.0212995,0.0111968,0,0.00179434
4210,5,0.0184846,0.00648721,0.00352896,0.0450017,0.0194043,0.00939533,0,0.00145993
4211,5,0.0301427,0.0108046,0.00599534,0.0726285,0.024745,0.0119015,0,0.00169929
4212,5,0.0301427,0.0128818,0.00523333,0.0947437,0.0292037,0.0178656,0,0.0019884
4213,5,0.0256983,0.0103094,0.0043469,0.0947437,0.0240173,0.019378,0,0.00194945
4214,5,0.020359,0.0078575,0.00380564,0.0461463,0.0139011,0.00992502,0,0.00172727
4215,5,0.035674,0.0077299,0.00537899,0.069341,0.0154107,0.0112702,0,0.00230125
4216,5,0.035674,0.0121916,0.00717175,0.0811349,0.0248404,0.0164701,0,0.0035762
4217,5,0.0302526,0.0117566,0.00625748,0.0811349,0.0253743,0.0147711,0,0.00350825
4218,5,0.0201493,0.00972101,0.00420568,0.087171,0.023193,0.0160283,0,0.00186394
4219,5,0.0201493,0.00827154,0.0044415,0.087171,0.019193,0.0166746,0,0.00168172
4220,4,0.198077,0.0606895,0.0364737,0.408051,0.22996,0.064499,0,0.00424337
4221,4,0.0846385,0.0243967,0.0207078,0.257136,0.13642,0.0566359,3,0.0029894
4222,4,0.0216521,0.00889813,0.00373894,0.135151,0.059847,0.033574,0,0.00235862
4223,4,0.0205867,0.00970236,0.00440487,0.060266,0.0258035,0.0121334,0,0.00225631
4224,4,0.0205867,0.00994362,0.00465982,0.0452625,0.0196812,0.00846483,0,0.00226935
4225,4,0.0198046,0.00765375,0.00367524,0.0366876,0.0167536,0.00673891,0,0.00164896
4226,4,0.0150098,0.00676767,0.00283841,0.0245751,0.0134819,0.00527491,0,0.00156117
4227,4,0.0219909,0.00659879,0.00368796,0.0368765,0.0121315,0.00633251,0,0.00195737
4228,4,0.0219909,0.00656385,0.00345729,0.0368765,0.0110227,0.00573251,0,0.00195268
4229,4,0.0139379,0.00609794,0.00284237,0.0191186,0.0101867,0.00400174,0,0.00166943
4230,4,0.0152038,0.00682496,0.00335178,0.0313782,0.0104385,0.00505325,0,0.00174365
4231,4,0.0152038,0.00693549,0.00322469,0.0313782,0.0100724,0.00523848,0,0.00165446
4232,4,0.0203106,0.00637296,0.0034587,0.0579544,0.0138856,0.0125221,0,0.00175637
4233,4,0.0203106,0.00742924,0.00392894,0.0579544,0.0157239,0.0122235,0,0.00160347
4234,4,0.020183,0.00785673,0.00393613,0.0338591,0.0131731,0.00693906,0,0.0017518
4235,4,0.020183,0.00652531,0.00360343,0.0338591,0.0130449,0.00701795,0,0.00191627
4236,4,0.015255,0.00621803,0.00320966,0.0280839,0.0124784,0.00566338,0,0.00162198
4237,4,0.0181412,0.00650349,0.00337117,0.0280839,0.0106921,0.00503687,0,0.00180948
4238,4,0.265091,0.116726,0.0835329,0.533899,0.332533,0.0866624,3,0.00622883
4239,4,0.074867,0.0394904,0.0152538,0.417033,0.194762,0.103815,2,0.00513077
4240,4,0.074867,0.0269775,0.0162332,0.221101,0.0818307,0.0537687,3,0.00502477
4241,4,0.0502994,0.0169689,0.00924414,0.103575,0.0495363,0.0241416,0,0.00447284
4242,4,0.0398827,0.0160464,0.00759788,0.11643,0.049165,0.0234556,0,0.00343351
4243,4,0.0583504,0.0219415,0.0110651,0.12345,0.0547336,0.0261229,0,0.0033921
4244,4,0.0583504,0.0233599,0.0110151,0.12345,0.0450521,0.0261731,0,0.00411571
4245,4,0.0394622,0.0170495,0.00871921,0.167293,0.0335697,0.0234677,0,0.00408861
4246,4,0.0366453,0.0154312,0.0071764,0.167293,0.0355312,0.0234404,0,0.00287189
4247,4,0.0410587,0.0212753,0.00930181,0.078392,0.0381036,0.0156954,0,0.00227408
4248,4,0.0410587,0.0210641,0.00965793,0.078392,0.0341409,0.0156214,0,0.00217612
4249,4,0.0419021,0.014149,0.00739172,0.113643,0.028702,0.0188584,0,0.00335614
4250,4,0.0419021,0.0101382,0.00675062,0.113643,0.0226214,0.0176653,0,0.00333426
4251,4,0.0202142,0.00888193,0.00455724,0.0374982,0.0152368,0.00686741,0,0.00183408
4252,4,0.0209915,0.0101317,0.00438693,0.0374982,0.0143642,0.00708432,0,0.00200348
4253,4,0.0209915,0.0105297,0.0043286,0.0455188,0.0175699,0.0085752,0,0.00185717
4254,4,0.022637,0.00910488,0.00467001,0.0455188,0.0201859,0.00888048,0,0.00194049
4255,4,0.022637,0.00873808,0.00454702,0.0432774,0.0177041,0.00796351,0,0.00190738
4256,4,0.020913,0.0100725,0.00435026,0.0482444,0.0187207,0.0101633,0,0.00201605
4257,4,0.0219271,0.010455,0.00429227,0.127499,0.0216956,0.0185289,0,0.00227861
4258,6,0.224636,0.0896288,0.0489192,0.743381,0.333689,0.157577,3,0.0177061
4259,6,0.199162,0.0607726,0.0401055,0.566163,0.171823,0.121166,2,0.00702048
4260,6,0.128506,0.0384623,0.0182011,0.344962,0.111967,0.0731541,1,0.00374202
4261,6,0.0536886,0.0242669,0.0113003,0.226206,0.0754218,0.0508012,1,0.00171498
4262,6,0.0356296,0.0146723,0.00720501,0.0610255,0.0322867,0.011369,0,0.00153416
4263,6,0.023243,0.0110911,0.00404671,0.0716554,0.0207799,0.0123754,0,0.00153522
4264,6,0.0567032,0.0118665,0.00983263,0.155995,0.0308373,0.037233,0,0.00226781
4265,6,0.0567032,0.0160509,0.0113051,0.155995,0.0394304,0.037368,3,0.00324835
4266,6,0.0523867,0.0162878,0.00827728,0.122799,0.0395156,0.0239053,0,0.00401447
4267,6,0.0333565,0.0130397,0.00682807,0.0990561,0.0341858,0.0230753,0,0.0035626
4268,6,0.0242295,0.00956125,0.00504027,0.0714829,0.0192312,0.0141814,0,0.00210952
4269,6,0.017153,0.00726961,0.00340023,0.0372807,0.0157756,0.00848263,0,0.00155891
4270,6,0.0213578,0.00821531,0.00423077,0.0635996,0.0200763,0.0118253,0,0.00214256
4271,6,0.0380841,0.0118687,0.00679644,0.159255,0.0337788,0.0301404,0,0.0033181
4272,6,0.0380841,0.014104,0.00776507,0.159255,0.0397151,0.0298532,0,0.00349507
4273,6,0.038433,0.0155182,0.00788947,0.0905773,0.0399184,0.0218889,0,0.00291089
4274,6,0.0393167,0.0180677,0.00895337,0.0905773,0.0448463,0.0221722,0,0.00252894
4275,6,0.048428,0.0227636,0.0109416,0.122741,0.0515172,0.0248431,4,0.00229056
4276,6,0.0493198,0.0251782,0.0116377,0.138842,0.0583826,0.0336098,2,0.00275657
4277,6,0.0493198,0.0219105,0.0109482,0.138842,0.0553823,0.0322839,0,0.00296935
4278,6,0.0458434,0.0180112,0.00916969,0.10564,0.0450971,0.0225178,0,0.00298216
4279,6,0.0400546,0.0188106,0.00897974,0.101304,0.0418381,0.022527,0,0.00286015
4280,6,0.0400546,0.0179844,0.00853284,0.101304,0.0380223,0.0224809,0,0.00304437
4281,6,0.203996,0.0357926,0.0407895,0.570658,0.106263,0.130643,2,0.0180796
4282,6,0.373937,0.0776965,0.0805411,0.849313,0.314373,0.181342,1,0.0175189
4283,6,0.0610346,0.0263019,0.00992022,0.307104,0.136335,0.0653196,0,0.00395666
4284,6,0.0367823,0.0187024,0.00941584,0.119056,0.0611627,0.0361946,0,0.00156256
4285,6,0.0227866,0.00897556,0.00591144,0.117355,0.0266162,0.0270904,0,0.00157222
4286,6,0.0247196,0.0101946,0.00643036,0.0545245,0.0230463,0.0116071,0,0.00134442
4287,6,0.0378324,0.0160469,0.00821329,0.0750972,0.0383884,0.0185891,0,0.0013995
4288,6,0.0477664,0.0192095,0.012167,0.0750972,0.0402111,0.0175146,2,0.00158479
4289,6,0.0477664,0.0214294,0.0102619,0.0578092,0.0268243,0.0122282,2,0.00135321
4290,6,0.041126,0.0200255,0.00848596,0.0755339,0.032399,0.0187316,0,0.00130592
4291,6,0.0444372,0.0207469,0.0122026,0.077288,0.0411954,0.0198866,3,0.00153063
4292,6,0.0444372,0.0255131,0.0112079,0.077288,0.0328913,0.0192467,2,0.00165717
4293,6,0.0394287,0.0252363,0.0100456,0.0770175,0.0363259,0.0192384,0,0.00140123
4294,6,0.0394287,0.0221557,0.00954338,0.0930663,0.0388906,0.0210255,0,0.00116207
4295,6,0.0345091,0.0205836,0.00917866,0.0930663,0.0350584,0.0208594,0,0.00133256
4296,6,0.0345091,0.0186651,0.00854779,0.0661817,0.034843,0.0169656,0,0.00143275
4297,6,0.0339574,0.017843,0.00691429,0.0649096,0.0312619,0.015774,0,0.00142958
4298,6,0.0339574,0.0155138,0.00672973,0.0649096,0.0277096,0.0152403,0,0.00162459
4299,6,0.0303392,0.0142361,0.00711114,0.0629134,0.0292995,0.0142566,0,0.00150201
4300,6,0.0322152,0.0144013,0.00783986,0.0629134,0.0312691,0.0121273,0,0.00159295
4301,6,0.0322152,0.0157968,0.00801567,0.0420873,0.0235273,0.0107903,0,0.0016272
4302,6,0.0370862,0.0202368,0.00927076,0.0650253,0.0270664,0.0170542,0,0.00123373
4303,6,0.0370862,0.0185525,0.00976805,0.0650253,0.0317032,0.0152461,0,0.00148912
4304,1,0.744184,0.311212,0.130277,1.9456,0.800146,0.427833,4,0.0644308
4305,1,0.744184,0.337295,0.135776,1.9456,0.788675,0.365211,4,0.0696016
4306,1,1.00507,0.35462,0.162833,1.9906,0.797617,0.328659,4,0.0967286
4307,1,1.00507,0.35526,0.172559,1.9906,0.808616,0.351726,5,0.0964487
4308,1,0.78367,0.331296,0.146683,1.89073,0.793825,0.356273,5,0.0732828
4309,1,0.66163,0.32399,0.135972,1.89073,0.763867,0.341894,4,0.0593128
4310,1,0.705732,0.330711,0.132693,1.59508,0.708834,0.306507,5,0.0655085
4311,1,0.705732,0.328436,0.135457,1.37897,0.71558,0.299375,5,0.0642108
4312,1,0.649671,0.316538,0.130008,1.47173,0.722892,0.283598,5,0.0582898
4313,1,0.594547,0.325908,0.126325,1.47173,0.714829,0.264185,5,0.0528925
4314,1,0.808261,0.338999,0.140709,1.5947,0.709504,0.301884,4,0.0789585
4315,1,0.808261,0.32914,0.143074,1.76753,0.735079,0.337445,5,0.082749
4316,1,0.938421,0.307306,0.157898,1.65374,0.731202,0.377406,5,0.0798935
4317,1,0.938421,0.333793,0.152021,1.6492,0.731273,0.316739,5,0.0792997
4318,1,0.757647,0.328262,0.143154,1.53672,0.712449,0.301458,5,0.061838
4319,1,0.757647,0.321995,0.14812,1.53672,0.691941,0.321303,5,0.0715978
4320,1,0.82125,0.328742,0.151072,1.95041,0.70582,0.337756,5,0.0799065
4321,1,0.82125,0.333983,0.148156,1.95041,0.700698,0.345569,5,0.0729633
4322,1,0.73236,0.32585,0.146115,1.89779,0.702698,0.345775,5,0.0662977
4323,1,0.73236,0.323884,0.150507,1.89779,0.707395,0.33784,4,0.0679037
4324,1,0.769185,0.333931,0.142364,1.69667,0.715033,0.306467,5,0.0680656
4325,1,0.769185,0.305039,0.134145,1.58708,0.680051,0.29511,4,0.06591
4326,1,0.669771,0.271627,0.118708,1.45673,0.638939,0.309763,4,0.0572405
4327,1,0.669771,0.282712,0.121378,1.45255,0.665239,0.290597,5,0.0518136
4328,1,0.582451,0.290257,0.111843,1.47103,0.642486,0.253772,4,0.0498336
4329,3,1.08294,0.440061,0.234747,1.49707,0.620352,0.280962,5,0.0930522
4330,3,1.21654,0.453966,0.249219,1.70653,0.68648,0.346712,4,0.103686
4331,3,1.21654,0.45109,0.234876,1.70653,0.754984,0.311129,4,0.106082
4332,3,1.08672,0.427175,0.211233,1.27151,0.64185,0.243451,4,0.0905251
4333,3,1.3162,0.422133,0.22968,1.53636,0.734961,0.337638,4,0.100403
4334,3,1.3162,0.418685,0.250738,1.53636,0.769101,0.320753,4,0.109035
4335,3,1.19116,0.401042,0.232564,1.55255,0.713379,0.264492,4,0.104453
4336,3,1.11841,0.435625,0.245556,1.55255,0.69743,0.283741,5,0.108046
4337,3,1.1261,0.447784,0.238835,1.69358,0.842393,0.323123,5,0.100002
4338,3,1.01911,0.416035,0.207451,1.57216,0.784577,0.298723,4,0.0886549
4339,3,1.26429,0.465564,0.237213,1.57216,0.821769,0.294638,5,0.099699
4340,3,1.26429,0.481057,0.228028,1.61373,0.793951,0.294887,4,0.0981561
4341,3,1.12039,0.491166,0.252327,2.07775,0.886032,0.381635,5,0.105502
4342,3,1.12039,0.474897,0.255766,2.07775,0.892885,0.364051,5,0.106746
4343,3,1.3235,0.470211,0.250038,1.52341,0.771089,0.297486,4,0.110483
4344,2,0.749149,0.347344,0.134828,1.58067,1.00648,0.291125,7,0.0551107
4345,2,0.665319,0.335425,0.133487,1.54515,0.902635,0.309802,6,0.0508613
4346,2,0.918454,0.345566,0.149694,2.60694,0.95252,0.512701,4,0.0530244
4347,2,0.918454,0.341185,0.155667,2.60694,0.886024,0.534927,4,0.0583174
4348,2,0.717101,0.309271,0.139179,1.27354,0.738515,0.285422,3,0.0609961
4349,2,0.641789,0.303496,0.128589,1.27354,0.795711,0.264388,3,0.0559542
4350,2,0.65313,0.307013,0.131027,1.40411,0.809029,0.272904,5,0.0503109
4351,2,0.680339,0.304428,0.133012,1.43128,0.74428,0.310573,5,0.0507433
4352,2,0.810122,0.359049,0.146174,1.5613,0.999062,0.290608,8,0.057517
4353,2,0.847711,0.353292,0.144536,1.58018,0.955002,0.328076,6,0.0722835
4354,2,0.847711,0.357724,0.145876,1.58181,0.940091,0.330642,5,0.0706899
4355,2,0.665384,0.357617,0.138312,1.58181,0.809222,0.326661,6,0.0536906
4356,2,0.935707,0.365334,0.148796,1.649,0.770216,0.35237,3,0.0660608
4357,2,0.935707,0.34785,0.149848,1.74294,0.886634,0.353142,4,0.0652302
4358,2,0.631856,0.313704,0.128487,1.74294,0.84611,0.311982,5,0.0498067
4359,3,1.23819,0.450335,0.234824,1.7411,0.891692,0.314217,5,0.104213
4360,3,1.23819,0.465144,0.232379,1.7067,0.898416,0.299686,5,0.102828
4361,3,1.15315,0.433021,0.213877,2.46441,0.991279,0.408468,4,0.0926504
4362,3,1.18833,0.437705,0.252796,2.46441,0.862122,0.414278,4,0.108959
4363,3,1.29852,0.470482,0.263334,1.70203,0.747007,0.303624,5,0.117788
4364,3,1.29852,0.438673,0.227419,1.70203,0.73047,0.323751,4,0.105041
4365,3,1.26708,0.432958,0.242835,2.05675,0.801828,0.366567,4,0.104263
4366,2,0.707513,0.332481,0.141124,1.33021,0.864976,0.25425,7,0.0555866
4367,2,1.00959,0.337924,0.158261,1.85289,0.749698,0.278179,5,0.0806898
4368,2,1.00959,0.341226,0.155602,1.85289,0.930823,0.380172,4,0.0854708
4369,2,0.707059,0.34696,0.139837,1.80059,0.967328,0.359763,6,0.0671453
4370,2,0.705634,0.328106,0.138571,1.76604,0.815666,0.33252,6,0.0601721
4371,2,0.658999,0.30477,0.131935,1.76604,0.859231,0.346744,5,0.0604068
4372,2,0.809207,0.313117,0.152883,1.73232,0.857122,0.321321,6,0.068506
4373,5,0.194515,0.0535599,0.0353334,0.343176,0.161148,0.0772197,3,0.015023
4374,5,0.0626046,0.0299882,0.0135592,0.336208,0.0977377,0.0769437,3,0.0037957
4375,5,0.0394421,0.0183403,0.00906283,0.115072,0.0329875,0.0265625,0,0.00218554
4376,5,0.0351094,0.010636,0.00707139,0.142066,0.0236463,0.025082,0,0.00189108
4377,5,0.0530414,0.0128889,0.010187,0.217066,0.0549988,0.0487109,0,0.00318457
4378,5,0.0530414,0.0139521,0.00961159,0.217066,0.060561,0.043435,0,0.00333503
4379,5,0.0274261,0.0106781,0.00527321,0.171161,0.0502647,0.0375793,0,0.00226826
4380,5,0.0274261,0.0105443,0.00497669,0.171161,0.0460205,0.0381086,0,0.00196993
4381,5,0.0379692,0.0145377,0.00884192,0.147786,0.0371582,0.0292523,0,0.00245755
4382,5,0.0379692,0.0144988,0.00889051,0.147786,0.030439,0.0281963,0,0.00249904
4383,5,0.0177926,0.00778827,0.00340708,0.0539425,0.0137051,0.00971664,0,0.0016744
4384,5,0.0158791,0.00700283,0.00322667,0.0389236,0.011447,0.0066964,0,0.0017009
4385,5,0.0441083,0.0102842,0.0067465,0.2282,0.0396291,0.0477334,0,0.00303924
4386,5,0.0441083,0.0124201,0.0063019,0.2282,0.0462104,0.0448863,0,0.00299627
4387,5,0.036631,0.0111093,0.00644124,0.144231,0.0304577,0.0285452,0,0.00295822
4388,5,0.113699,0.054667,0.0352837,0.408099,0.177829,0.103807,3,0.00280853
4389,5,0.0501671,0.0180705,0.00991479,0.195481,0.0772052,0.0381051,0,0.0022061
4390,5,0.0326833,0.0122164,0.0073229,0.116617,0.04148,0.0260941,0,0.00236726
4391,5,0.0652786,0.0174256,0.0138608,0.199673,0.0485517,0.0432466,2,0.00391929
4392,5,0.123089,0.0282278,0.0204766,0.483599,0.0687091,0.0744169,3,0.0107309
4393,5,0.123089,0.0215742,0.0203775,0.483599,0.0426819,0.0728507,1,0.010464
4394,5,0.0383271,0.0135978,0.00827696,0.222998,0.0350325,0.0484942,0,0.00264968
4395,5,0.0694559,0.019034,0.0124584,0.235108,0.0762499,0.0678977,3,0.00466596
4396,5,0.0694559,0.0161745,0.0116086,0.235108,0.0552438,0.0638357,1,0.00434363
4397,5,0.0977668,0.016825,0.0170245,0.321974,0.0500872,0.0701053,2,0.00385467
4398,5,0.0977668,0.0175764,0.0175324,0.321974,0.0812227,0.0685726,2,0.0038957
4399,5,0.032451,0.010449,0.00656504,0.18024,0.047456,0.0445491,0,0.00187821
4400,5,0.0275751,0.00904156,0.00529105,0.162614,0.0332515,0.0381923,0,0.00194198
4401,5,0.0406317,0.0145576,0.00945866,0.23812,0.0643389,0.0572243,0,0.00223021
4402,5,0.0406317,0.0148062,0.00857373,0.23812,0.0469388,0.0543326,0,0.00211123
4403,4,0.0827375,0.0324019,0.0200023,0.256591,0.164845,0.0447257,2,0.00570603
4404,4,0.0480643,0.0129347,0.00783721,0.209683,0.0998081,0.0432205,0,0.00464363
4405,4,0.0231973,0.00953569,0.0042891,0.117054,0.0426213,0.0326494,0,0.00189234
4406,4,0.0231973,0.0105995,0.0037949,0.0636538,0.0138942,0.0122503,0,0.00197628
4407,4,0.0252464,0.0100596,0.00477721,0.0472169,0.0142332,0.0105434,0,0.00181641
4408,4,0.0252464,0.00845316,0.00493153,0.0472169,0.0172425,0.00938991,0,0.00163154
4409,4,0.0175883,0.00697607,0.00303392,0.0246274,0.0113169,0.00530053,0,0.00136724
4410,4,0.0378861,0.00932346,0.00741105,0.102248,0.020205,0.0201142,0,0.00265524
4411,4,0.0378861,0.0117502,0.00741789,0.102248,0.0272624,0.0193347,0,0.00259555
4412,4,0.0212125,0.00879463,0.0051367,0.0516887,0.0156496,0.0124445,0,0.00144997
4413,4,0.016519,0.00577513,0.00329354,0.029966,0.00989888,0.00575855,0,0.00130863
4414,4,0.0145787,0.00591927,0.0028285,0.029966,0.0105228,0.00558916,0,0.00154062
4415,4,0.0145787,0.00662131,0.00283544,0.0420386,0.012562,0.00788316,0,0.00171567
4416,4,0.0155123,0.00748169,0.0029801,0.0420386,0.0153177,0.0090109,0,0.0016387
4417,4,0.0189348,0.00867029,0.00414825,0.059297,0.0169275,0.00988991,0,0.00181553
4418,4,0.169785,0.0570006,0.0473177,0.596121,0.290575,0.116619,1,0.0033075
4419,4,0.0414718,0.0161299,0.00960297,0.282521,0.142953,0.0746669,0,0.00164443
4420,4,0.0223784,0.0109327,0.00548936,0.132463,0.0517268,0.0332109,0,0.00169074
4421,4,0.0223784,0.0109204,0.00553528,0.0458981,0.0232881,0.00680449,0,0.00159615
4422,4,0.0241413,0.00879817,0.00469987,0.0610297,0.0256666,0.0113149,0,0.0017752
4423,4,0.0241413,0.00817766,0.00402938,0.0610297,0.0231248,0.0125188,0,0.001792
4424,4,0.0167373,0.00661936,0.0028436,0.0329337,0.015484,0.00741623,0,0.0013754
4425,4,0.0284787,0.00950938,0.00614344,0.0428971,0.0207383,0.00963239,0,0.00145372
4426,4,0.0291155,0.0144868,0.00665866,0.0428971,0.0224891,0.00902006,0,0.00149108
4427,4,0.0412149,0.0192007,0.00785692,0.0945075,0.027323,0.0210685,0,0.00229556
4428,4,0.0412149,0.0213165,0.00847248,0.0945075,0.0374904,0.0246305,0,0.00235412
4429,4,0.037359,0.0189616,0.00923861,0.0814696,0.0257251,0.021519,0,0.00200786
4430,4,0.037359,0.0136763,0.00832871,0.0310532,0.013681,0.00717197,0,0.00192787
4431,4,0.0214697,0.00858369,0.00404448,0.0310532,0.0133811,0.0069293,0,0.00200135
4432,4,0.0166981,0.00788315,0.00345389,0.0365264,0.014575,0.00851722,0,0.0018498
4433,4,0.0356109,0.0156737,0.0095572,0.0484648,0.019396,0.0117308,0,0.00164249
4434,4,0.0356109,0.0191327,0.00826653,0.0641647,0.0249017,0.0138436,0,0.00213365
4435,6,0.278794,0.0912205,0.0796735,0.580147,0.309419,0.13174,1,0.00367609
4436,6,0.0556313,0.0178623,0.0111282,0.287226,0.130297,0.0771187,1,0.00179373
4437,6,0.0317747,0.0091642,0.00638631,0.113335,0.0434237,0.0286835,0,0.00163894
4438,6,0.0124754,0.00623096,0.00269905,0.0387877,0.0243677,0.00541368,0,0.00163142
4439,6,0.0163215,0.00673071,0.00359948,0.0387877,0.025624,0.00491217,0,0.0016984
4440,6,0.0179744,0.00707717,0.00380852,0.0342969,0.0200617,0.00640265,0,0.00151772
4441,6,0.0179744,0.00687262,0.00343069,0.0332356,0.0121768,0.00601791,0,0.00156188
4442,6,0.0165894,0.00597351,0.0030287,0.014044,0.00774689,0.00296171,0,0.00156107
4443,6,0.0126154,0.00520458,0.00239222,0.0137202,0.00693895,0.00290408,0,0.0015738
